s.no,Area,Temperature( C),Humidity,Rainfall,Flooding,nBHK,Rent,Safety,Connectivity,Family,Bachelors,Latitude,Longitude,,,
313,Kuntloor,26.1,49.24,26,1,1,2500,2,3,1,1,17.339,78.625,,,
314,Kuntloor,26.1,49.24,26,1,3,20000,2,3,1,0,17.339,78.625,,,
315,Kuntloor,26.1,49.24,26,1,2,12000,2,3,1,1,17.339,78.625,,,
316,Kuntloor,26.1,49.24,26,1,2,4000,2,3,1,1,17.339,78.625,,,
317,Kuntloor,26.1,49.24,26,1,1,6000,2,3,1,0,17.339,78.625,,,
318,Kuntloor,26.1,49.24,26,1,1,3000,2,3,1,0,17.339,78.625,,,
319,Kuntloor,26.1,49.24,26,1,2,9000,2,3,1,0,17.339,78.625,,,
320,Kuntloor,26.1,49.24,26,1,1,3000,2,3,1,1,17.339,78.625,,,
321,Kuntloor,26.1,49.24,26,1,1,2500,2,3,1,1,17.339,78.625,,,
322,Kuntloor,26.1,49.24,26,1,2,7500,2,3,1,0,17.339,78.625,,,
323,Kuntloor,26.1,49.24,26,1,1,6000,2,3,1,0,17.339,78.625,,,
324,Bowenpally,25.9,43,22.75,0,1,9000,3,3,1,1,17.468,78.481,,,
325,Bowenpally,25.9,43,22.75,0,1,14000,3,3,0,1,17.468,78.481,,,
326,Bowenpally,25.9,43,22.75,0,2,25000,3,3,0,1,17.468,78.481,,,
327,Bowenpally,25.9,43,22.75,0,1,7500,3,3,1,1,17.468,78.481,,,
328,Bowenpally,25.9,43,22.75,0,2,28000,3,3,0,1,17.468,78.481,,,
329,Bowenpally,25.9,43,22.75,0,2,27500,3,3,1,1,17.468,78.481,,,
330,Bowenpally,25.9,43,22.75,0,2,18000,3,3,1,0,17.468,78.481,,,
331,Bowenpally,25.9,43,22.75,0,2,30000,3,3,1,1,17.468,78.481,,,
332,Bowenpally,25.9,43,22.75,0,3,15000,3,3,1,1,17.468,78.481,,,
333,Bowenpally,25.9,43,22.75,0,2,22000,3,3,1,1,17.468,78.481,,,
334,Bowenpally,25.9,43,22.75,0,2,14500,3,3,1,1,17.468,78.481,,,
335,Bowenpally,25.9,43,22.75,0,3,27000,3,3,1,1,17.468,78.481,,,
336,Bowenpally,25.9,43,22.75,0,2,33000,3,3,1,1,17.468,78.481,,,
337,Bowenpally,25.9,43,22.75,0,1,7000,3,3,1,1,17.468,78.481,,,
338,Bowenpally,25.9,43,22.75,0,3,18000,3,3,1,0,17.468,78.481,,,
339,Bowenpally,25.9,43,22.75,0,1,5000,3,3,1,1,17.468,78.481,,,
340,Bowenpally,25.9,43,22.75,0,2,10000,3,3,1,1,17.468,78.481,,,
341,Bowenpally,25.9,43,22.75,0,2,15000,3,3,1,1,17.468,78.481,,,
342,Bowenpally,25.9,43,22.75,0,3,28000,3,3,1,1,17.468,78.481,,,
343,Bowenpally,25.9,43,22.75,0,2,9000,3,3,1,1,17.468,78.481,,,
344,Bowenpally,25.9,43,22.75,0,3,30000,3,3,0,1,17.468,78.481,,,
345,Bowenpally,25.9,43,22.75,0,1,6000,3,3,0,1,17.468,78.481,,,
346,Bowenpally,25.9,43,22.75,0,1,18000,3,3,0,1,17.468,78.481,,,
347,Bowenpally,25.9,43,22.75,0,2,9000,3,3,1,1,17.468,78.481,,,
348,Bowenpally,25.9,43,22.75,0,3,20000,3,3,1,1,17.468,78.481,,,
349,Bowenpally,25.9,43,22.75,0,2,15000,3,3,1,1,17.468,78.481,,,
350,Bowenpally,25.9,43,22.75,0,2,10000,3,3,1,1,17.468,78.481,,,
351,Bowenpally,25.9,43,22.75,0,2,14000,3,3,1,1,17.468,78.481,,,
352,Bowenpally,25.9,43,22.75,0,2,10000,3,3,1,1,17.468,78.481,,,
353,Bowenpally,25.9,43,22.75,0,2,20000,3,3,1,1,17.468,78.481,,,
354,West Marredpally,29.25,41.83,23,0,3,30000,2,4,0,1,17.452,78.506,,,
355,West Marredpally,29.25,41.83,23,0,3,50000,2,4,1,1,17.452,78.506,,,
356,West Marredpally,29.25,41.83,23,0,3,26000,2,4,1,0,17.452,78.506,,,
357,West Marredpally,29.25,41.83,23,0,3,15000,2,4,1,1,17.452,78.506,,,
358,West Marredpally,29.25,41.83,23,0,2,30000,2,4,1,1,17.452,78.506,,,
359,West Marredpally,29.25,41.83,23,0,2,15000,2,4,0,1,17.452,78.506,,,
360,West Marredpally,29.25,41.83,23,0,3,55000,2,4,1,1,17.452,78.506,,,
361,West Marredpally,29.25,41.83,23,0,3,35000,2,4,0,1,17.452,78.506,,,
362,West Marredpally,29.25,41.83,23,0,2,29000,2,4,1,1,17.452,78.506,,,
363,West Marredpally,29.25,41.83,23,0,4,32000,2,4,0,1,17.452,78.506,,,
364,West Marredpally,29.25,41.83,23,0,5,50000,2,4,1,1,17.452,78.506,,,
365,West Marredpally,29.25,41.83,23,0,1,7000,2,4,1,1,17.452,78.506,,,
366,West Marredpally,29.25,41.83,23,0,2,17000,2,4,1,1,17.452,78.506,,, 
367,West Marredpally,29.25,41.83,23,0,3,65000,2,4,1,1,17.452,78.506,,,
368,West Marredpally,29.25,41.83,23,0,2,22000,2,4,1,1,17.452,78.506,,,
369,West Marredpally,29.25,41.83,23,0,1,6000,2,4,1,1,17.452,78.506,,,
370,West Marredpally,29.25,41.83,23,0,2,28000,2,4,1,1,17.452,78.506,,,
371,West Marredpally,29.25,41.83,23,0,3,30000,2,4,1,1,17.452,78.506,,,
372,West Marredpally,29.25,41.83,23,0,3,32000,2,4,1,1,17.452,78.506,,,
373,West Marredpally,29.25,41.83,23,0,1,8000,2,4,1,1,17.452,78.506,,,
374,West Marredpally,29.25,41.83,23,0,3,60000,2,4,1,1,17.452,78.506,,,
375,West Marredpally,29.25,41.83,23,0,3,36000,2,4,0,1,17.452,78.506,,,
376,West Marredpally,29.25,41.83,23,0,2,26000,2,4,1,0,17.452,78.506,,,
377,West Marredpally,29.25,41.83,23,0,1,12000,2,4,1,1,17.452,78.506,,,
378,West Marredpally,29.25,41.83,23,0,2,27000,2,4,1,1,17.452,78.506,,,
379,West Marredpally,29.25,41.83,23,0,2,23000,2,4,1,0,17.452,78.506,,,
380,West Marredpally,29.25,41.83,23,0,2,16000,2,4,1,0,17.452,78.506,,,
381,West Marredpally,29.25,41.83,23,0,2,15000,2,4,1,0,17.452,78.506,,,
382,West Marredpally,29.25,41.83,23,0,2,15000,2,4,1,1,17.452,78.506,,,
383,West Marredpally,29.25,41.83,23,0,1,7500,2,4,1,1,17.452,78.506,,,
384,Tarnaka,25.93,48,22,1,3,30000,3,4,0,1,17.43,78.541,,,
385,Tarnaka,25.93,48,22,1,2,25000,3,4,1,1,17.43,78.541,,,
386,Tarnaka,25.93,48,22,1,3,25000,3,4,1,1,17.43,78.541,,,
387,Tarnaka,25.93,48,22,1,3,20000,3,5,1,1,17.43,78.541,,,
388,Tarnaka,25.93,48,22,1,3,21500,3,5,1,1,17.43,78.541,,,
389,Tarnaka,25.93,48,22,1,3,21500,3,5,1,1,17.43,78.541,,,
390,Tarnaka,25.93,48,22,1,2,14000,3,5,1,0,17.43,78.541,,,
391,Tarnaka,25.93,48,22,1,2,20000,3,5,0,1,17.43,78.541,,,
392,Tarnaka,25.93,48,22,1,3,23000,3,5,1,1,17.43,78.541,,,
393,Tarnaka,25.93,48,22,1,2,22000,3,5,1,1,17.43,78.541,,,
394,Tarnaka,25.93,48,22,1,3,25000,3,5,1,1,17.43,78.541,,,
395,Tarnaka,25.93,48,22,1,2,15000,3,5,1,1,17.43,78.541,,,
396,Tarnaka,25.93,48,22,1,2,28000,3,5,1,1,17.43,78.541,,,
397,Tarnaka,25.93,48,22,1,2,14000,3,5,1,1,17.43,78.541,,,
398,Tarnaka,25.93,48,22,1,1,10000,3,5,1,1,17.43,78.541,,,
399,Tarnaka,25.93,48,22,1,1,6000,3,5,1,1,17.43,78.541,,,
400,Tarnaka,25.93,48,22,1,1,6500,3,5,1,1,17.43,78.541,,,
401,Tarnaka,25.93,48,22,1,3,13000,3,5,1,1,17.43,78.541,,,
402,Tarnaka,25.93,48,22,1,1,10000,3,5,1,1,17.43,78.541,,,
403,Tarnaka,25.93,48,22,1,3,24000,3,5,1,1,17.43,78.541,,,
404,Tarnaka,25.93,48,22,1,1,6500,3,5,1,1,17.43,78.541,,,
405,Tarnaka,25.93,48,22,1,2,22000,3,5,1,1,17.43,78.541,,,
406,Tarnaka,25.93,48,22,1,1,5000,3,5,1,1,17.43,78.541,,,
407,Tarnaka,25.93,48,22,1,3,26000,3,5,1,1,17.43,78.541,,,
408,Tarnaka,25.93,48,22,1,1,13000,3,5,1,1,17.43,78.541,,,
409,Tarnaka,25.93,48,22,1,2,12500,3,5,1,1,17.43,78.541,,,
410,Tarnaka,25.93,48,22,1,2,8000,3,5,1,1,17.43,78.541,,,
411,Tarnaka,25.93,48,22,1,1,6500,3,5,1,1,17.43,78.541,,,
412,Tarnaka,25.93,48,22,1,3,18000,3,5,1,1,17.43,78.541,,,
413,Tarnaka,25.93,48,22,1,2,16000,3,5,1,0,17.43,78.541,,,
414,Secunderabad,29.28,40.25,22.75,1,2,12000,4,5,1,1,17.439,78.498,,,
415,Secunderabad,29.28,40.25,22.75,1,2,18000,4,5,0,1,17.439,78.498,,,
416,Secunderabad,29.28,40.25,22.75,1,5,35000,4,5,1,1,17.439,78.498,,,
417,Secunderabad,29.28,40.25,22.75,1,1,19000,4,5,1,1,17.439,78.498,,,
418,Secunderabad,29.28,40.25,22.75,1,2,16000,4,5,1,1,17.439,78.498,,,
419,Secunderabad,29.28,40.25,22.75,1,2,20000,4,5,1,1,17.439,78.498,,,
420,Secunderabad,29.28,40.25,22.75,1,3,25000,4,5,1,1,17.439,78.498,,,
421,Secunderabad,29.28,40.25,22.75,1,2,7500,4,5,0,1,17.439,78.498,,,
422,Secunderabad,29.28,40.25,22.75,1,2,20000,4,5,1,1,17.439,78.498,,,
423,Secunderabad,29.28,40.25,22.75,1,2,13000,4,5,1,0,17.439,78.498,,,
424,Secunderabad,29.28,40.25,22.75,1,2,10000,4,5,1,0,17.439,78.498,,,
425,Secunderabad,29.28,40.25,22.75,1,2,6000,4,5,1,1,17.439,78.498,,,
426,Secunderabad,29.28,40.25,22.75,1,1,7500,4,5,1,1,17.439,78.498,,,
427,Secunderabad,29.28,40.25,22.75,1,2,9000,4,5,0,1,17.439,78.498,,,
428,Secunderabad,29.28,40.25,22.75,1,2,32000,4,5,1,1,17.439,78.498,,,
429,Secunderabad,29.28,40.25,22.75,1,2,20000,4,5,1,1,17.439,78.498,,,
430,Secunderabad,29.28,40.25,22.75,1,2,22000,4,5,1,1,17.439,78.498,,,
431,Secunderabad,29.28,40.25,22.75,1,1,6500,4,5,0,1,17.439,78.498,,,
432,Secunderabad,29.28,40.25,22.75,1,1,9000,4,5,1,1,17.439,78.498,,,
433,Secunderabad,29.28,40.25,22.75,1,3,24000,4,5,1,0,17.439,78.498,,,
434,Secunderabad,29.28,40.25,22.75,1,2,6000,4,5,1,1,17.439,78.498,,,
435,Secunderabad,29.28,40.25,22.75,1,3,42000,4,5,1,1,17.439,78.498,,,
436,Secunderabad,29.28,40.25,22.75,1,2,14000,4,5,1,1,17.439,78.498,,,
437,Secunderabad,29.28,40.25,22.75,1,2,13500,4,5,1,1,17.439,78.498,,,
438,Secunderabad,29.28,40.25,22.75,1,2,18000,4,5,0,1,17.439,78.498,,,
439,Secunderabad,29.28,40.25,22.75,1,2,12000,4,5,0,1,17.439,78.498,,,
440,Secunderabad,29.28,40.25,22.75,1,2,15000,4,5,1,1,17.439,78.498,,,
441,Secunderabad,29.28,40.25,22.75,1,4,32000,4,5,0,1,17.439,78.498,,,
442,Secunderabad,29.28,40.25,22.75,1,2,9800,4,5,1,1,17.439,78.498,,,
443,Secunderabad,29.28,40.25,22.75,1,2,15000,4,5,1,1,17.439,78.498,,,
444,Kavadiguda,25.7,41.65,24,1,2,21000,4,4,1,1,17.417,78.49,,,
445,Kavadiguda,25.7,41.65,24,1,2,15800,4,4,1,0,17.417,78.49,,,
446,Kavadiguda,25.7,41.65,24,1,3,33000,4,4,1,0,17.417,78.49,,,
447,Kavadiguda,25.7,41.65,24,1,2,230000,4,4,0,1,17.417,78.49,,,
448,Kavadiguda,25.7,41.65,24,1,3,35000,4,4,0,1,17.417,78.49,,,
449,Kavadiguda,25.7,41.65,24,1,3,60000,4,4,1,1,17.417,78.49,,,
450,Kavadiguda,25.7,41.65,24,1,2,20000,4,4,0,1,17.417,78.49,,,
451,Kavadiguda,25.7,41.65,24,1,2,7000,4,4,1,1,17.417,78.49,,,
452,Kavadiguda,25.7,41.65,24,1,1,7000,4,4,1,0,17.417,78.49,,,
453,Kavadiguda,25.7,41.65,24,1,3,35000,4,4,0,1,17.417,78.49,,,
454,Kavadiguda,25.7,41.65,24,1,1,8500,4,4,1,1,17.417,78.49,,,
455,Kavadiguda,25.7,41.65,24,1,1,6500,4,4,0,1,17.417,78.49,,,
456,Kavadiguda,25.7,41.65,24,1,2,7000,4,4,1,1,17.417,78.49,,,
457,Kavadiguda,25.7,41.65,24,1,2,18000,4,4,1,1,17.417,78.49,,,
458,Kavadiguda,25.7,41.65,24,1,3,22000,4,4,1,0,17.417,78.49,,,
459,Kavadiguda,25.7,41.65,24,1,2,16000,4,4,1,0,17.417,78.49,,,
460,Kavadiguda,25.7,41.65,24,1,1,8000,4,4,1,0,17.417,78.49,,,
461,Kavadiguda,25.7,41.65,24,1,1,7000,4,4,1,1,17.417,78.49,,,
462,Kavadiguda,25.7,41.65,24,1,3,30000,4,4,1,0,17.417,78.49,,,
463,Kavadiguda,25.7,41.65,24,1,2,15000,4,4,1,0,17.417,78.49,,,
464,Kavadiguda,25.7,41.65,24,1,2,23000,4,4,1,1,17.417,78.49,,,
465,Kavadiguda,25.7,41.65,24,1,1,12000,4,4,1,1,17.417,78.49,,,
466,Kavadiguda,25.7,41.65,24,1,3,20000,4,4,1,1,17.417,78.49,,,
467,Kavadiguda,25.7,41.65,24,1,1,9000,4,4,1,1,17.417,78.49,,,
468,Kavadiguda,25.7,41.65,24,1,2,12000,4,4,1,1,17.417,78.49,,,
469,Kavadiguda,25.7,41.65,24,1,2,13000,4,4,1,1,17.417,78.49,,,
470,Kavadiguda,25.7,41.65,24,1,2,14000,4,4,1,1,17.417,78.49,,,
471,Kavadiguda,25.7,41.65,24,1,1,8000,4,4,1,1,17.417,78.49,,,
472,Kavadiguda,25.7,41.65,24,1,2,15000,4,4,1,1,17.417,78.49,,,
473,Kavadiguda,25.7,41.65,24,1,3,27000,4,4,1,1,17.417,78.49,,,
474,Habsiguda,27.21,44.5,23,0,3,20000,2,5,1,1,17.406,78.543,,,
475,Habsiguda,27.21,44.5,23,0,3,32500,2,5,0,1,17.406,78.543,,,
476,Habsiguda,27.21,44.5,23,0,3,35000,2,5,1,1,17.406,78.543,,,
477,Habsiguda,27.21,44.5,23,0,2,10000,2,5,1,1,17.406,78.543,,,
478,Habsiguda,27.21,44.5,23,0,3,20000,2,5,1,0,17.406,78.543,,,
479,Habsiguda,27.21,44.5,23,0,4,50000,2,5,1,1,17.406,78.543,,,
480,Habsiguda,27.21,44.5,23,0,2,22000,2,5,1,1,17.406,78.543,,,
481,Habsiguda,27.21,44.5,23,0,4,43750,2,5,1,1,17.406,78.543,,,
482,Habsiguda,27.21,44.5,23,0,2,14000,2,5,1,1,17.406,78.543,,,
483,Habsiguda,27.21,44.5,23,0,3,35000,2,5,0,1,17.406,78.543,,,
484,Habsiguda,27.21,44.5,23,0,1,17500,2,5,1,1,17.406,78.543,,,
485,Habsiguda,27.21,44.5,23,0,3,45000,2,5,1,1,17.406,78.543,,,
486,Habsiguda,27.21,44.5,23,0,2,10500,2,5,1,1,17.406,78.543,,,
487,Habsiguda,27.21,44.5,23,0,4,55000,2,5,1,1,17.406,78.543,,,
488,Habsiguda,27.21,44.5,23,0,3,25000,2,5,1,1,17.406,78.543,,,
489,Habsiguda,27.21,44.5,23,0,3,48000,2,5,1,1,17.406,78.543,,,
490,Habsiguda,27.21,44.5,23,0,4,80000,2,5,1,1,17.406,78.543,,,
491,Habsiguda,27.21,44.5,23,0,2,16000,2,5,1,1,17.406,78.543,,,
492,Habsiguda,27.21,44.5,23,0,3,25000,2,5,1,1,17.406,78.543,,,
493,Habsiguda,27.21,44.5,23,0,2,10000,2,5,1,1,17.406,78.543,,,
494,Habsiguda,27.21,44.5,23,0,3,25000,2,5,1,1,17.406,78.543,,,
495,Habsiguda,27.21,44.5,23,0,3,30000,2,5,1,1,17.406,78.543,,,
496,Habsiguda,27.21,44.5,23,0,2,10000,2,5,0,1,17.406,78.543,,,
497,Habsiguda,27.21,44.5,23,0,2,7500,2,5,1,1,17.406,78.543,,,
498,Habsiguda,27.21,44.5,23,0,2,8000,2,5,1,1,17.406,78.543,,,
499,Habsiguda,27.21,44.5,23,0,2,15000,2,5,1,0,17.406,78.543,,,
500,Habsiguda,27.21,44.5,23,0,2,15000,2,5,0,1,17.406,78.543,,,
501,Habsiguda,27.21,44.5,23,0,1,24000,2,5,1,1,17.406,78.543,,,
502,Habsiguda,27.21,44.5,23,0,3,18000,2,5,1,1,17.406,78.543,,,
503,Habsiguda,27.21,44.5,23,0,2,17000,2,5,1,0,17.406,78.543,,,
504,Uppal,27.71,40.5,22,0,2,12500,3,5,1,0,17.398,78.558,,,
505,Uppal,27.71,40.5,22,0,2,14000,3,5,1,1,17.398,78.558,,,
506,Uppal,27.71,40.5,22,0,3,20000,3,5,1,1,17.398,78.558,,,
507,Uppal,27.71,40.5,22,0,2,20000,3,5,0,1,17.398,78.558,,,
508,Uppal,27.71,40.5,22,0,2,14505,3,5,1,1,17.398,78.558,,,
509,Uppal,27.71,40.5,22,0,2,14000,3,5,1,1,17.398,78.558,,,
510,Uppal,27.71,40.5,22,0,2,10000,3,5,0,1,17.398,78.558,,,
511,Uppal,27.71,40.5,22,0,2,16000,3,5,1,1,17.398,78.558,,,
512,Uppal,27.71,40.5,22,0,2,12500,3,5,1,1,17.398,78.558,,,
513,Uppal,27.71,40.5,22,0,2,15000,3,5,1,1,17.398,78.558,,,
514,Uppal,27.71,40.5,22,0,2,15000,3,5,0,1,17.398,78.558,,,
515,Uppal,27.71,40.5,22,0,1,7500,3,5,1,1,17.398,78.558,,,
516,Uppal,27.71,40.5,22,0,2,18000,3,5,1,1,17.398,78.558,,,
517,Uppal,27.71,40.5,22,0,2,8000,3,5,0,1,17.398,78.558,,,
518,Uppal,27.71,40.5,22,0,2,18000,3,5,1,1,17.398,78.558,,,
519,Uppal,27.71,40.5,22,0,2,12000,3,5,1,1,17.398,78.558,,,
520,Uppal,27.71,40.5,22,0,2,10000,3,5,1,1,17.398,78.558,,,
521,Uppal,27.71,40.5,22,0,3,17000,3,5,1,1,17.398,78.558,,,
522,Uppal,27.71,40.5,22,0,2,9000,3,5,0,1,17.398,78.558,,,
523,Uppal,27.71,40.5,22,0,2,8000,3,5,1,1,17.398,78.558,,,
524,Uppal,27.71,40.5,22,0,2,9500,3,5,0,1,17.398,78.558,,,
525,Uppal,27.71,40.5,22,0,3,20000,3,5,1,1,17.398,78.558,,,
526,Uppal,27.71,40.5,22,0,3,25000,3,5,1,1,17.398,78.558,,,
527,Uppal,27.71,40.5,22,0,1,4000,3,5,1,1,17.398,78.558,,,
528,Uppal,27.71,40.5,22,0,3,20000,3,5,1,1,17.398,78.558,,,
529,Uppal,27.71,40.5,22,0,2,11000,3,5,1,1,17.398,78.558,,,
530,Uppal,27.71,40.5,22,0,2,11000,3,5,1,1,17.398,78.558,,,
531,Uppal,27.71,40.5,22,0,2,12000,3,5,1,1,17.398,78.558,,,
532,Uppal,27.71,40.5,22,0,3,20000,3,5,0,1,17.398,78.558,,,
533,Uppal,27.71,40.5,22,0,2,7000,3,5,1,1,17.398,78.558,,,
534,Nagole,27.5,40.7,23,1,2,13000,3,5,1,1,17.371,78.569,,,
535,Nagole,27.5,40.7,23,1,2,13000,3,5,0,1,17.371,78.569,,,
536,Nagole,27.5,40.7,23,1,2,13000,3,5,1,1,17.371,78.569,,,
537,Nagole,27.5,40.7,23,1,2,12000,3,5,1,1,17.371,78.569,,,
538,Nagole,27.5,40.7,23,1,1,11000,3,5,1,1,17.371,78.569,,,
539,Nagole,27.5,40.7,23,1,3,12000,3,5,1,1,17.371,78.569,,,
540,Nagole,27.5,40.7,23,1,3,20000,3,5,1,1,17.371,78.569,,,
541,Nagole,27.5,40.7,23,1,2,15000,3,5,0,1,17.371,78.569,,,
542,Nagole,27.5,40.7,23,1,2,15000,3,5,0,1,17.371,78.569,,,
543,Nagole,27.5,40.7,23,1,3,20000,3,5,1,1,17.371,78.569,,,
544,Nagole,27.5,40.7,23,1,1,7500,3,5,0,1,17.371,78.569,,,
545,Nagole,27.5,40.7,23,1,2,13000,3,5,1,1,17.371,78.569,,,
546,Nagole,27.5,40.7,23,1,1,8000,3,5,0,1,17.371,78.569,,,
547,Nagole,27.5,40.7,23,1,2,8000,3,5,0,1,17.371,78.569,,,
548,Nagole,27.5,40.7,23,1,2,20000,3,5,1,0,17.371,78.569,,,
549,Nagole,27.5,40.7,23,1,2,20000,3,5,0,1,17.371,78.569,,,
550,Nagole,27.5,40.7,23,1,2,12000,3,5,1,1,17.371,78.569,,,
551,Nagole,27.5,40.7,23,1,3,15000,3,5,1,1,17.371,78.569,,,
552,Nagole,27.5,40.7,23,1,3,23000,3,5,1,0,17.371,78.569,,,
553,Nagole,27.5,40.7,23,1,2,16000,3,5,0,1,17.371,78.569,,,
554,Nagole,27.5,40.7,23,1,3,18000,3,5,1,1,17.371,78.569,,,
555,Nagole,27.5,40.7,23,1,2,14000,3,5,1,1,17.371,78.569,,,
556,Nagole,27.5,40.7,23,1,1,6500,3,5,0,1,17.371,78.569,,,
557,Nagole,27.5,40.7,23,1,2,22000,3,5,1,1,17.371,78.569,,,
558,Nagole,27.5,40.7,23,1,2,18000,3,5,0,1,17.371,78.569,,,
559,Nagole,27.5,40.7,23,1,2,9000,3,5,1,1,17.371,78.569,,,
560,Nagole,27.5,40.7,23,1,2,20000,3,5,1,1,17.371,78.569,,,
561,Nagole,27.5,40.7,23,1,2,17000,3,5,1,1,17.371,78.569,,,
562,Nagole,27.5,40.7,23,1,3,21000,3,5,1,1,17.371,78.569,,,
563,Nagole,27.5,40.7,23,1,2,13000,3,5,1,1,17.371,78.569,,,
564,Boduppal,27.96,40.34,22.5,1,2,9977,1,5,1,1,17.414,78.579,,,
565,Boduppal,27.96,40.34,22.5,1,2,70000,1,5,1,1,17.414,78.579,,,
566,Boduppal,27.96,40.34,22.5,1,2,15000,1,5,1,1,17.414,78.579,,,
567,Boduppal,27.96,40.34,22.5,1,2,9500,1,5,1,0,17.414,78.579,,,
568,Boduppal,27.96,40.34,22.5,1,2,8000,1,5,1,1,17.414,78.579,,,
569,Boduppal,27.96,40.34,22.5,1,4,15000,1,5,1,1,17.414,78.579,,,
570,Boduppal,27.96,40.34,22.5,1,2,7000,1,5,1,1,17.414,78.579,,,
571,Boduppal,27.96,40.34,22.5,1,1,8000,1,5,1,1,17.414,78.579,,,
572,Boduppal,27.96,40.34,22.5,1,2,10000,1,5,0,1,17.414,78.579,,,
573,Boduppal,27.96,40.34,22.5,1,2,18000,1,5,1,1,17.414,78.579,,,
574,Boduppal,27.96,40.34,22.5,1,2,16000,1,5,1,1,17.414,78.579,,,
575,Boduppal,27.96,40.34,22.5,1,2,9000,1,5,1,1,17.414,78.579,,,
576,Boduppal,27.96,40.34,22.5,1,3,20000,1,5,1,1,17.414,78.579,,,
577,Boduppal,27.96,40.34,22.5,1,1,6500,1,5,1,0,17.414,78.579,,,
578,Boduppal,27.96,40.34,22.5,1,2,13000,1,5,1,1,17.414,78.579,,,
579,Boduppal,27.96,40.34,22.5,1,2,9500,1,5,1,0,17.414,78.579,,,
580,Boduppal,27.96,40.34,22.5,1,2,15000,1,5,0,1,17.414,78.579,,,
581,Boduppal,27.96,40.34,22.5,1,2,10000,1,5,1,1,17.414,78.579,,,
582,Boduppal,27.96,40.34,22.5,1,1,8000,1,5,0,1,17.414,78.579,,,
583,Boduppal,27.96,40.34,22.5,1,2,12000,1,5,1,0,17.414,78.579,,,
584,Boduppal,27.96,40.34,22.5,1,3,20000,1,5,0,1,17.414,78.579,,,
585,Boduppal,27.96,40.34,22.5,1,2,22000,1,5,0,1,17.414,78.579,,,
586,Boduppal,27.96,40.34,22.5,1,2,20000,1,5,1,1,17.414,78.579,,,
587,Boduppal,27.96,40.34,22.5,1,2,11000,1,5,1,1,17.414,78.579,,,
588,Boduppal,27.96,40.34,22.5,1,3,18000,1,5,1,1,17.414,78.579,,,
589,Boduppal,27.96,40.34,22.5,1,3,25000,1,5,1,1,17.414,78.579,,,
590,Boduppal,27.96,40.34,22.5,1,2,9000,1,5,0,1,17.414,78.579,,,
591,Boduppal,27.96,40.34,22.5,1,2,15000,1,5,1,0,17.414,78.579,,,
592,Boduppal,27.96,40.34,22.5,1,2,24000,1,5,1,1,17.414,78.579,,,
593,Boduppal,27.96,40.34,22.5,1,2,15000,1,5,1,1,17.414,78.579,,,
594,Chengicherla,28.1,40.25,23,0,1,6000,4,4,1,1,17.443,78.597,,,
595,Chengicherla,28.1,40.25,23,0,2,7000,4,4,0,1,17.443,78.597,,,
596,Chengicherla,28.1,40.25,23,0,2,12000,4,4,1,0,17.443,78.597,,,
597,Chengicherla,28.1,40.25,23,0,1,4000,4,4,1,1,17.443,78.597,,,
598,Chengicherla,28.1,40.25,23,0,2,14000,4,4,1,1,17.443,78.597,,,
599,Chengicherla,28.1,40.25,23,0,1,5000,4,4,1,1,17.443,78.597,,,
600,Chengicherla,28.1,40.25,23,0,1,5000,4,4,1,1,17.443,78.597,,,
601,Chengicherla,28.1,40.25,23,0,2,10000,4,4,1,1,17.443,78.597,,,
602,Chengicherla,28.1,40.25,23,0,2,8500,4,4,1,1,17.443,78.597,,,
603,Chengicherla,28.1,40.25,23,0,1,4700,4,4,1,1,17.443,78.597,,,
604,Chengicherla,28.1,40.25,23,0,2,8000,4,4,1,1,17.443,78.597,,,
605,Chengicherla,28.1,40.25,23,0,2,12000,4,4,0,1,17.443,78.597,,,
606,Chengicherla,28.1,40.25,23,0,2,8000,4,4,1,1,17.443,78.597,,,
607,Chengicherla,28.1,40.25,23,0,2,10500,4,4,1,1,17.443,78.597,,,
608,Chengicherla,28.1,40.25,23,0,1,4500,4,4,1,1,17.443,78.597,,,
609,Chengicherla,28.1,40.25,23,0,1,6000,4,4,1,1,17.443,78.597,,,
610,Chengicherla,28.1,40.25,23,0,1,5000,4,4,1,1,17.443,78.597,,,
611,Chengicherla,28.1,40.25,23,0,2,9000,4,4,1,1,17.443,78.597,,,
612,Chengicherla,28.1,40.25,23,0,2,8500,4,4,1,1,17.443,78.597,,,
613,Chengicherla,28.1,40.25,23,0,2,6000,4,4,1,1,17.443,78.597,,,
614,Chengicherla,28.1,40.25,23,0,2,7500,4,4,1,1,17.443,78.597,,,
615,Chengicherla,28.1,40.25,23,0,1,5000,4,4,1,1,17.443,78.597,,,
616,Chengicherla,28.1,40.25,23,0,2,7500,4,4,1,0,17.443,78.597,,,
617,Chengicherla,28.1,40.25,23,0,1,5000,4,4,1,1,17.443,78.597,,,
618,Chengicherla,28.1,40.25,23,0,1,4500,4,4,1,1,17.443,78.597,,,
619,Chengicherla,28.1,40.25,23,0,1,3500,4,4,1,0,17.443,78.597,,,
620,Chengicherla,28.1,40.25,23,0,1,5000,4,4,1,0,17.443,78.597,,,
621,Chengicherla,28.1,40.25,23,0,2,7500,4,4,1,0,17.443,78.597,,,
622,Chengicherla,28.1,40.25,23,0,1,5000,4,4,1,1,17.443,78.597,,,
